aggregate,pts_english,pts_core_maths,pts_biology,pts_chemistry,pts_physics,pts_elective_maths,pts_integrated_science,pts_social_studies,trait_analytical,trait_empathy,trait_practical,trait_creative,logic_accuracy,quant_accuracy,scientific_accuracy,verbal_accuracy,label_programme,archetype,band_pool,ability
11.0,1.0,2.0,5.0,5.0,9.0,1.0,1.0,1.0,82.53706834487605,53.532594578124616,88.98510622612761,41.20665469846915,66.85784279188043,77.26787567893199,58.79380162184032,31.559245651246666,BSc Telecommunication Engineering,engineering,eligible,strong
15.0,2.0,4.0,7.0,2.0,3.0,1.0,3.0,5.0,54.97606121645164,60.755218293356116,72.89697779191627,38.03614630550956,59.03548709675357,81.49021231633117,42.92667206485547,37.757926214105595,BSc Metallurgical Engineering,engineering,eligible,mid
18.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,51.234545815188255,85.80487565696947,30.878465408147626,75.35786402972778,61.70320673025004,64.71352726179518,41.430992406712384,65.83352625053197,BSc Meteorology and Climate Science,health,eligible,mid
11.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,35.065190048603455,65.8922349241941,59.578627821564794,44.69539579150657,38.43076363740661,58.82547035548694,67.00311975952636,45.58384796139933,BSc Actuarial Science,health,eligible,strong
24.0,6.0,5.0,2.0,1.0,6.0,7.0,5.0,5.0,47.85800795879503,47.47992481674013,59.15253037024735,47.4250325172907,95.0,42.06623545210919,95.0,55.82366739878248,BSc Sport and Exercise Science,health,eligible,weak
6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,48.925434373712605,39.05496568097971,81.82805587165205,68.5019294817088,67.17414839267981,68.90662607604477,95.0,51.85849602076363,BSc Aerospace Engineering,science,eligible,strong
8.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,62.125283484437155,58.27810772402622,55.649551697841545,55.13435130088947,54.09531398041329,57.99716022535388,63.81166055204135,60.49390377873222,BSc Aerospace Engineering,science,eligible,strong
27.0,6.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,65.63176658720526,56.63484654692024,52.29918903620731,56.45571747642622,69.7298513422756,52.82433483661383,53.77484538941013,54.790402503812885,BSc Sport and Exercise Science,health,stretch,weak
22.0,3.0,4.0,9.0,4.0,4.0,7.0,3.0,4.0,66.2788421030755,53.57517061899763,53.50131844610706,63.07705664567263,93.58854936497096,83.44058449718065,46.09929236584455,34.28205517606781,BSc Sport and Exercise Science,mixed,eligible,mid
7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,69.1645353805542,44.18518136405347,42.7441240842046,59.97232049296682,46.37769084226943,20.0,90.38694631881143,37.11099763738477,BSc Biochemistry,science,eligible,strong
19.0,2.0,3.0,7.0,5.0,4.0,1.0,5.0,4.0,54.131409075949286,54.44289641945164,60.75028929125094,60.093456379898555,57.10684822109016,57.429381980603495,62.61552821947406,57.31885901164172,BSc Physics,engineering,eligible,mid
25.0,5.0,3.0,4.0,5.0,6.0,8.0,5.0,3.0,74.80790469277275,54.42546481971972,64.24843517433102,46.99976763644554,72.9273076797873,69.7566572253316,95.0,58.41835865296117,BSc Sport and Exercise Science,mixed,stretch,mid
25.0,4.0,5.0,7.0,5.0,3.0,5.0,7.0,3.0,60.1375759264956,32.47977635937191,52.75521525895044,48.29623774128362,59.97016755530413,46.83804806623057,39.52051387010317,48.54308515134694,BSc Sport and Exercise Science,engineering,stretch,weak
8.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0,1.0,48.550013701320495,23.704221695994548,39.15507226349593,33.17776602471551,37.342821460981824,72.72099109964199,59.026341962240906,51.64999850073365,BSc Petrochemical Engineering,science,eligible,strong
15.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,63.222979636728795,37.87075712968652,73.38420781411492,39.030770306287394,48.0567195102147,66.22297729231536,60.96699304177596,60.608562119107155,BSc Industrial Engineering,science,eligible,mid
24.0,8.0,3.0,9.0,3.0,6.0,3.0,5.0,2.0,67.78694323333258,44.367204301546295,72.3173885878151,10.0,54.83462639149748,95.0,70.33305233538654,61.36056473436626,BSc Sport and Exercise Science,engineering,eligible,weak
27.0,5.0,4.0,8.0,7.0,2.0,4.0,7.0,5.0,52.98990743101356,42.684149735382434,60.54914115857592,68.28720165551285,48.30426484029945,77.8084725098754,54.06936806333497,47.53346496428355,BSc Sport and Exercise Science,engineering,stretch,weak
15.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,62.04417942949108,20.91711299080015,62.065150722174494,80.97068054145501,59.64721937594127,78.75810806035571,67.63918166070319,61.10196773614295,BSc Materials Engineering,science,eligible,mid
21.0,3.0,6.0,3.0,3.0,2.0,9.0,4.0,4.0,39.968876202090115,47.39968743619654,52.770840324496575,64.08115723935754,39.225071382609414,63.85834222057613,87.31051495692438,68.29862010838016,BSc Physics,science,eligible,mid
25.0,5.0,6.0,4.0,5.0,9.0,2.0,7.0,3.0,56.385977117354514,61.27624540744846,62.67040938719909,38.332119452220724,60.79454437282793,74.00895864571409,78.13809565229457,63.074073753891334,BSc Sport and Exercise Science,science,stretch,weak
16.0,4.0,2.0,7.0,3.0,1.0,2.0,4.0,4.0,77.17250157683696,28.11811471442316,53.4293041842691,25.06728790650621,60.021126755731004,38.62315648038473,56.95597809567829,52.819696538223226,BSc Materials Engineering,engineering,eligible,mid
16.0,3.0,3.0,4.0,2.0,3.0,7.0,3.0,2.0,55.66359760408099,59.778978400315935,53.70508562068605,39.40899469708323,60.18989335815961,72.27023177682986,70.9388530681342,50.034419357815686,BSc Industrial Engineering,health,eligible,mid
25.0,6.0,2.0,5.0,5.0,7.0,4.0,4.0,4.0,67.39603105174389,41.61459950291242,55.40684608523062,36.69953651050659,50.19842194549289,69.03158999977771,61.185082172394175,31.117859886963576,BSc Sport and Exercise Science,mixed,stretch,mid
26.0,7.0,4.0,9.0,4.0,3.0,3.0,5.0,8.0,77.86033845319588,43.2915956597485,72.58690189021553,38.23174763376418,51.20979138479247,64.90529857632609,56.61817331326729,24.81107921107373,BSc Sport and Exercise Science,engineering,stretch,weak
19.0,1.0,4.0,7.0,4.0,2.0,5.0,4.0,4.0,44.3041111436335,68.26647771125616,74.09600152990957,36.13475541515464,72.45441880643838,35.68696827101526,61.01775036848569,45.01114576890903,BSc Sport and Exercise Science,health,eligible,mid
20.0,1.0,2.0,4.0,9.0,7.0,6.0,4.0,3.0,49.66012840709626,39.96933228174402,55.26196622039581,30.405199005325777,51.68183993506861,62.58787955669597,60.29708714727109,62.08536407292251,BSc Agricultural Biotechnology,mixed,eligible,mid
18.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,35.33586040412797,84.52272159227567,41.493689734172094,76.14386042528557,53.83636032329681,71.05230892859032,66.90635466303249,92.79782667531143,BSc Physics,health,eligible,mid
14.0,3.0,4.0,5.0,1.0,3.0,2.0,3.0,1.0,66.33810638324533,30.091203187903908,69.01015475834572,40.545712971898574,54.74539960684756,66.73355800319723,61.389514787361364,84.38762719556419,BSc Marine Engineering,mixed,eligible,strong
11.0,2.0,1.0,4.0,1.0,3.0,2.0,6.0,2.0,60.9940290404266,22.133814040256304,52.51970219002934,50.283985083665875,72.1615947320403,71.45341862247135,94.64754383178877,71.62914057964844,BSc Telecommunication Engineering,science,eligible,mid
13.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,43.99466554001119,46.13401087075874,42.99863649252721,75.28629474468396,54.42675201085053,63.87558554154926,44.33283943831921,39.90343073038033,BSc Industrial Engineering,mixed,eligible,strong
14.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,69.90120083444121,54.720148070775394,62.09080452524422,24.410182161208805,55.447775609683404,74.14380497295848,61.34817570210301,27.805909303293056,BSc Marine Engineering,science,eligible,mid
8.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,68.40867421361676,69.16554817233953,75.76963782343503,69.32163074215869,71.98556858386384,65.74081315485216,79.44014741006656,47.727184357607356,BSc Aerospace Engineering,health,eligible,strong
18.0,4.0,2.0,6.0,3.0,4.0,2.0,3.0,6.0,85.52927856757432,53.91331351840435,41.13040490586986,16.85836958806499,66.57149918104446,75.1571063786754,61.925851310631955,59.437481288126754,BSc Metallurgical Engineering,engineering,eligible,weak
6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,85.79428116495606,53.540052090147356,49.02067311172654,40.819697703594755,75.1180131516812,61.4621283886577,21.668991535110408,79.96376264090023,BSc Computer Engineering,engineering,eligible,strong
19.0,3.0,5.0,2.0,2.0,7.0,3.0,4.0,5.0,58.69412138677673,69.21713960308723,67.61072772575173,60.546952306589894,56.91806991013274,48.01399850124941,76.07676336240489,59.15667668118259,BSc Sport and Exercise Science,health,eligible,mid
7.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,43.1694067381543,49.533094306572465,34.037823795138266,37.59282003797031,81.52433209174691,90.55796542018706,83.92476848516691,47.52055121307459,BSc Computer Engineering,science,eligible,strong
8.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,41.14145839844764,87.44899107098601,47.48786154147994,63.9488498244683,59.68101775427682,58.449337664080865,76.9747583975131,54.06977740721302,BSc Land Economy,health,eligible,strong
26.0,6.0,4.0,3.0,5.0,5.0,6.0,3.0,5.0,80.43337377995813,55.27332329899565,54.19270983715716,28.997189417075152,68.69034984157949,95.0,89.53742715883666,46.74626988530067,BSc Sport and Exercise Science,science,stretch,weak
25.0,4.0,3.0,4.0,6.0,6.0,4.0,5.0,5.0,57.64743687888016,39.65872396200731,55.25132771529359,66.71179166323793,40.504706290251406,65.08825231500617,61.80706785149402,72.9522487869679,BSc Sport and Exercise Science,mixed,stretch,mid
25.0,8.0,4.0,2.0,3.0,5.0,7.0,6.0,3.0,66.2180194310781,62.301122926627215,70.44102360450589,47.76567136250448,72.23164612442905,63.48963238545642,54.9676040657731,41.52073945740929,BSc Sport and Exercise Science,health,stretch,mid
9.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,39.858939819539316,63.77406426751689,34.190323191372045,61.84614519734766,44.5348856838556,43.82534395349103,65.23296874144958,56.81619525882604,BSc Actuarial Science,health,eligible,strong
8.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,95.0,67.2051549817416,71.09483541735015,22.208893630258167,47.226130506782376,32.35851715318698,47.9573841901324,56.087906657991006,BSc Computer Engineering,engineering,eligible,strong
11.0,1.0,4.0,1.0,6.0,1.0,1.0,3.0,4.0,45.864249412832805,68.80941010672564,43.82490825270618,44.82520569826024,62.12928365412711,72.29645055018723,73.9415747356132,20.0,BSc Geological Engineering,science,eligible,mid
10.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,95.0,47.82253021044693,50.7095559718676,51.85135321621293,58.62563263793679,75.10381178922462,49.69447701191407,56.54849337967999,BSc Civil Engineering,engineering,eligible,strong
11.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,32.78382269210259,33.305585602435436,29.708827258976815,39.83523957293619,54.12444605761085,91.14573272821502,53.52276562015393,33.99759757493581,BSc Computer Science,mixed,eligible,strong
27.0,5.0,7.0,2.0,4.0,8.0,9.0,6.0,3.0,44.2600519736082,83.98984629950301,56.34806257104816,66.65962300666689,56.13430745366949,62.2177648679149,54.36321801458513,78.4052441881787,BSc Sport and Exercise Science,health,stretch,weak
18.0,3.0,1.0,9.0,3.0,5.0,6.0,2.0,4.0,52.21226524637138,81.60800068568564,36.05556347825411,41.65054941073524,56.03881140141304,30.4747510165712,64.07134714394468,60.68823224369485,BSc Metallurgical Engineering,health,eligible,mid
11.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,57.848866323522984,48.302193481129166,35.433011368266605,10.0,65.68785650739959,80.07123288069894,71.53788144089354,58.582833264160094,BSc Geological Engineering,science,eligible,strong
21.0,2.0,5.0,2.0,5.0,7.0,6.0,2.0,5.0,44.47931513571659,49.92599468687643,45.03579036263322,43.285135268256354,44.65026794614852,85.8581430814422,71.38851519604842,69.55955657956362,BSc Physics,mixed,eligible,mid
20.0,3.0,4.0,6.0,6.0,3.0,3.0,3.0,4.0,60.49332702489064,28.911185660214574,48.375528838494155,42.03546339133857,90.56577250015823,84.19829544572133,84.75874303252395,47.54199665342939,BSc Agricultural Biotechnology,science,eligible,mid
13.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,62.584586499512014,68.16288823194151,58.69712287416,69.91795778824375,38.96818754498821,72.45980134006537,67.61772672859993,62.79335069286481,BSc Agricultural Engineering,science,eligible,strong
27.0,6.0,2.0,6.0,6.0,4.0,5.0,7.0,4.0,61.06474874666217,65.73821372707675,50.24089622964192,43.169797516693066,43.79517064673192,58.30905179042402,21.530594967468303,54.97442520687321,BSc Sport and Exercise Science,engineering,stretch,weak
22.0,4.0,7.0,9.0,4.0,2.0,2.0,5.0,3.0,65.39893987956921,38.67434387039436,42.11170629868828,86.41442579833816,62.25868194588412,95.0,58.795534288094835,44.99444257956908,BSc Sport and Exercise Science,science,eligible,mid
21.0,3.0,3.0,9.0,5.0,3.0,4.0,3.0,7.0,68.49893807152458,65.74972808177846,79.13189741415732,47.05657323924157,72.43389384594221,80.4652093397044,76.02974085795137,67.13525543898149,BSc Sport and Exercise Science,engineering,eligible,weak
27.0,2.0,5.0,5.0,6.0,7.0,4.0,6.0,5.0,55.2089958284078,62.81304743920158,62.59621660066762,39.012127446654816,59.72429611205392,63.69240812437197,83.67175724806401,56.429328181454416,BSc Sport and Exercise Science,mixed,stretch,mid
24.0,5.0,4.0,4.0,4.0,4.0,7.0,3.0,4.0,46.75811636667084,49.184476098557894,48.20814086373685,54.4595797192862,44.9964673390148,50.108123747357745,78.47197106120835,65.42318545457695,BSc Sport and Exercise Science,health,eligible,mid
8.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,47.632287130506995,35.000694368397205,65.20399131341857,53.204817061122434,57.145084294513076,58.14654694142082,47.481826451961815,52.903966914448496,BSc Computer Engineering,engineering,eligible,strong
9.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,77.10704945265753,33.422500045351306,48.61107583194017,43.56534249248067,81.47440147977903,75.16049379389649,60.780720004077835,61.44951856093863,BSc Chemical Engineering,engineering,eligible,strong
14.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,6.0,95.0,39.134233600897744,51.204183653551425,24.074666889176765,62.755276171429934,60.500644006308896,76.05028775025711,59.436815543096046,BSc Geological Engineering,engineering,eligible,mid
14.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,68.38180841085116,37.98876190211648,42.74282146326374,52.899808922665514,20.0,54.42045596264472,64.14629730626217,51.64087364882592,BSc Geological Engineering,mixed,eligible,strong
24.0,3.0,3.0,4.0,7.0,9.0,5.0,4.0,5.0,72.72037432998903,40.652472868657895,65.17427439440382,50.46846428014272,40.774490038689876,94.80369486567194,44.08302387061764,34.37504485684188,BSc Sport and Exercise Science,mixed,eligible,mid
24.0,6.0,5.0,2.0,4.0,4.0,5.0,3.0,6.0,62.147627908940855,67.47962642684621,50.290932679301676,55.794679709168896,67.56601228988146,50.03808645704062,68.39714388173647,48.01397275308578,BSc Sport and Exercise Science,health,eligible,mid
24.0,5.0,6.0,8.0,3.0,3.0,2.0,5.0,5.0,81.52058829264783,53.43563284322296,71.39308582380755,35.08330490034029,54.60235223689832,61.85562708789462,63.20593618546204,58.60900974697198,BSc Sport and Exercise Science,science,eligible,weak
16.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,5.0,65.0125520412099,45.62748847184554,67.8822411723602,63.469636893394906,49.57324986810382,68.0111383898513,84.94129683630584,79.62383464399198,BSc Materials Engineering,science,eligible,mid
16.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,38.522865455748686,45.552355035088056,54.67035112917196,56.6084546082607,70.80249236702196,28.301011713654294,43.726664062814784,27.999286774263005,BSc Materials Engineering,health,eligible,mid
17.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,64.23599510057778,45.98847415053356,58.0396678984752,63.50290893009535,43.74208059178109,62.629886053700496,66.27302914709419,66.56906762211099,BSc Mathematics,science,eligible,mid
8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,51.233175473563236,64.98524339912069,68.68705205846892,52.929766616310175,75.38984283211548,60.958832315639825,60.63410744557711,60.77965099552674,BSc Computer Engineering,engineering,eligible,strong
11.0,4.0,1.0,1.0,2.0,1.0,6.0,4.0,2.0,43.57645063098393,72.49929302640695,37.79916987102955,50.0209755068376,61.56962797851064,58.241173765023504,69.80846516784901,90.28459610553999,BSc Medical Laboratory Technology,health,eligible,strong
15.0,3.0,1.0,3.0,6.0,3.0,2.0,3.0,4.0,87.78904996292154,35.92127691492312,79.4597599129654,48.922294413798454,56.00489586769956,54.39572190248687,56.020390476176686,51.88176343410616,BSc Materials Engineering,engineering,eligible,mid
15.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,52.63337848285897,42.280590070128085,48.97782242561018,42.34287247208066,42.79906186367006,95.0,76.98900223225758,63.85985914129883,BSc Chemistry,science,eligible,mid
16.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,71.2245943573737,72.57738907978572,90.35949275015838,27.428874955715603,60.469075204042454,59.13974174197746,67.14832090421051,42.542917755134546,BSc Industrial Engineering,mixed,eligible,strong
22.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,62.754697789891495,73.02162821965167,53.72321480908956,64.77284638128847,70.00366995341511,69.33520642392884,54.51360201877436,46.84445392438316,BSc Sport and Exercise Science,health,eligible,mid
14.0,5.0,1.0,6.0,6.0,1.0,1.0,3.0,3.0,61.072848389794004,61.21942441058201,60.145021366578106,34.22475088175201,43.67091946259102,53.857346669234566,56.662001746109794,39.21613046566855,BSc Industrial Engineering,engineering,eligible,mid
26.0,4.0,7.0,4.0,3.0,4.0,4.0,5.0,4.0,65.48767052472725,38.71190947265663,52.088322010070776,81.06645978445424,56.793537800517804,54.60483823029187,71.12318802724839,68.47275022444393,BSc Sport and Exercise Science,science,stretch,mid
23.0,3.0,7.0,4.0,3.0,4.0,3.0,5.0,3.0,95.0,34.37761725196157,44.05718556951088,70.87166789676323,45.43701289637833,77.74626043854373,69.0295257160523,69.79185811248865,BSc Sport and Exercise Science,science,eligible,weak
22.0,3.0,2.0,6.0,5.0,3.0,4.0,7.0,5.0,65.55998706967988,58.75187864063288,66.45482370404959,21.56425436674567,29.867446428855956,53.41320976996568,40.18764108685357,56.08836041968774,BSc Sport and Exercise Science,engineering,eligible,weak
9.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,64.28377113922859,38.57171183315352,84.30856544923486,49.38241444758545,70.3917969404065,58.37830001994737,45.61293818959238,76.86969506436701,BSc Mechanical Engineering,engineering,eligible,strong
23.0,3.0,6.0,1.0,3.0,6.0,5.0,5.0,5.0,57.348673633765166,39.30168887526739,63.57558288549987,55.63084369896645,45.65048738779828,61.164172442009026,78.19433173974532,46.692835264955555,BSc Sport and Exercise Science,health,eligible,mid
15.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,5.0,82.42503588163127,58.72705206841938,95.0,52.19291929545416,54.185599889731755,65.23139250879834,55.990367805888475,44.90516529764926,BSc Industrial Engineering,engineering,eligible,mid
16.0,3.0,1.0,4.0,4.0,2.0,2.0,4.0,6.0,95.0,48.81621161256183,71.90866448386583,59.87523696547322,72.20798095598515,47.67607508204421,51.27316478125783,69.69072449563733,BSc Industrial Engineering,engineering,eligible,weak
23.0,4.0,2.0,5.0,6.0,5.0,9.0,3.0,4.0,83.43904493798851,15.306051296415124,41.521901166524565,37.337989320303436,58.23204476329892,73.62832499926937,95.0,56.428932103385435,BSc Sport and Exercise Science,mixed,eligible,mid
9.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,58.532757908116636,49.85789464106517,43.72088301905739,51.46223662227695,67.23560582277008,64.04289844637418,64.81116392503259,35.16886145526296,BSc Computer Engineering,engineering,eligible,strong
22.0,2.0,8.0,5.0,1.0,5.0,4.0,2.0,6.0,51.98363548615421,32.65730873285028,57.87865164686469,62.31229406940541,66.99483723880971,64.05412080865537,80.08163740981394,30.53941335091558,BSc Sport and Exercise Science,science,eligible,mid
20.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,63.01895225440921,65.04013522172136,40.72993585466316,35.501322862488195,58.53714122615823,65.5494067973757,73.4213306708136,66.86193145877394,BSc Sport and Exercise Science,science,eligible,mid
9.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,40.285747567769356,69.92638833243538,63.56882548456288,67.85446084224778,39.723282596948046,45.24487621252155,85.55069509810315,37.97827131880976,BSc Actuarial Science,health,eligible,strong
15.0,3.0,1.0,1.0,3.0,4.0,3.0,6.0,5.0,40.963734915851596,80.73135586101711,34.4666253230436,53.60328167608599,38.11644962637975,64.8133690499901,65.14810001898269,60.8044277729533,BSc Statistics,health,eligible,mid
10.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,47.13456360126858,34.45605051990603,59.95624279695341,33.91504679106335,71.27079559568944,64.13140045863352,61.510862398509595,39.89105055097205,BSc Chemical Engineering,science,eligible,strong
19.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,94.2834706739661,50.52390939975016,79.97749038165699,49.33606996118475,86.37574519052527,56.49621748082001,65.16182237193514,57.152957911228405,BSc Agricultural Biotechnology,engineering,eligible,mid
15.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,5.0,40.123266588052516,65.16784064432937,56.06095339164055,69.47188936134239,44.29838617767377,49.930497039551625,60.057755513284896,76.95034816073252,BSc Metallurgical Engineering,science,eligible,mid
14.0,3.0,2.0,5.0,3.0,3.0,7.0,1.0,2.0,48.52765589909303,67.0346791529896,37.692609469753485,33.208053653049504,83.39999691449755,39.2263515194452,66.10330340703953,40.45173250836696,BSc Geological Engineering,health,eligible,mid
14.0,3.0,2.0,5.0,6.0,9.0,1.0,1.0,2.0,57.36807359806497,50.14658148773354,66.3802016165166,66.63461621118415,57.64767835959471,52.77640759650993,59.53038312156591,48.21442010730707,BSc Geological Engineering,engineering,eligible,mid
11.0,1.0,2.0,9.0,2.0,2.0,1.0,3.0,3.0,63.16592665532791,37.38465809488075,44.09045686280086,31.477309333531302,55.092642148693464,40.81718462537837,49.076898824767994,67.48731935567213,BSc Telecommunication Engineering,engineering,eligible,strong
11.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,4.0,55.29777828784297,51.230485081906764,73.14149798489314,44.865267592310964,41.76457880249443,42.412551350823016,81.91508682924952,79.27891854910696,BSc Telecommunication Engineering,health,eligible,strong
17.0,1.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,78.72947699830031,48.25780919435512,83.39731257456214,72.0557061813587,87.60513271730217,76.42016425688166,87.576557732667,51.37405405232984,BSc Metallurgical Engineering,science,eligible,mid
13.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,51.25679365358833,57.72703307404266,46.107880356419905,48.0200679195845,60.68461780710675,58.42323483790173,87.51392662834931,71.59646364550247,BSc Environmental Science,science,eligible,strong
8.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,45.04797509706742,46.09146124824178,45.233638644888885,81.35375432132979,51.41332964000044,54.09778354829887,71.46300435853844,81.2402549237442,BSc Biochemistry,health,eligible,strong
8.0,1.0,1.0,2.0,4.0,1.0,9.0,2.0,1.0,56.92043621563715,46.24202807410185,67.33185621517302,17.528236201859663,60.584982923406656,78.28280730394928,79.45098069934966,67.28382907349811,BSc Mechanical Engineering,engineering,eligible,strong
21.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,6.0,44.636208183842555,42.1941371669368,43.424578168657,50.06944984856738,56.35487318700461,88.57279850331513,80.97153322577422,69.92916751990425,BSc Sport and Exercise Science,mixed,eligible,mid
15.0,2.0,2.0,3.0,7.0,4.0,2.0,3.0,3.0,50.48110896043497,38.817507735201026,51.7716836574808,38.79105024334269,66.01469142205782,70.02470135059812,21.748786350326412,75.0452834028426,BSc Marine Engineering,mixed,eligible,strong
18.0,4.0,3.0,2.0,2.0,9.0,5.0,2.0,5.0,52.31748344767977,63.67217509593583,52.0782724789432,63.19296925710462,64.58523983461232,70.91301868225614,88.43781510014269,48.23291566281985,BSc Physics,health,eligible,mid
6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,62.84073303793478,54.08959555263015,28.990629007091048,48.016249234128054,27.735084784917362,64.64200530963946,79.00527879829522,31.39862762922735,BSc Optometry,science,eligible,strong
16.0,6.0,3.0,1.0,1.0,3.0,2.0,3.0,5.0,33.412684066708934,25.12438416264023,67.35166294741768,61.34912305672942,82.01461916513874,77.44719305875036,79.04631878405647,58.76587583742589,BSc Materials Engineering,science,eligible,mid
17.0,5.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,55.95563547295319,41.59873312788869,87.74031393483457,54.84588554675133,60.575921454319285,61.25690014803789,64.29677163615047,55.976616244461994,BSc Metallurgical Engineering,science,eligible,mid
11.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,71.98609159223352,64.42358668028783,58.32186390863827,40.3221879099609,40.74630241683591,55.183323955429934,84.63135191018229,63.34620886452271,BSc Agricultural Engineering,science,eligible,strong
14.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,63.80807514012775,17.563254268132876,38.392410094483765,64.65177034490304,50.6905848015502,71.69779063451566,94.55472653758622,54.02952090412302,BSc Statistics,mixed,eligible,strong
17.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,82.14850831290937,50.02600883782831,38.88291892562735,49.216731485131795,52.198531052444125,62.19336362420641,50.42311421460881,53.96680015298428,BSc Metallurgical Engineering,science,eligible,mid
19.0,5.0,1.0,4.0,3.0,3.0,6.0,6.0,3.0,53.027720008016814,36.67644962629469,58.01844124154388,41.74190778132637,56.11589160148152,65.7702234370177,74.70422472891272,33.14591518431905,BSc Physics,mixed,eligible,strong
15.0,4.0,4.0,2.0,1.0,1.0,3.0,5.0,4.0,54.15742891700175,69.17655953522973,34.737818064433284,37.06040931767566,94.66932141231996,46.909126287941845,86.701948985348,30.1089959075459,BSc Materials Engineering,health,eligible,strong
24.0,5.0,3.0,8.0,5.0,5.0,5.0,3.0,3.0,80.30644815786692,47.43778327743724,54.15319038395973,37.14763383203014,47.30031647166785,49.489651410489024,68.35871069223855,30.06829108412573,BSc Sport and Exercise Science,mixed,eligible,mid
9.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,79.54906194983975,57.79571398372145,93.3838483534949,37.28912480445704,55.02133935420244,53.31704781770671,30.318309411773903,58.815174311979696,BSc Computer Engineering,engineering,eligible,strong
8.0,1.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,40.318688228205176,49.30683187443865,60.70506008913624,38.268147777093546,87.60705800716146,61.63099955841763,59.100444467868144,57.35547992836343,BSc Land Economy,science,eligible,strong
10.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,59.332517733497774,55.285583915640714,38.13199225486744,29.98403501935557,68.67879253494955,65.64145933082735,95.0,33.93828681975846,BSc Actuarial Science,science,eligible,strong
18.0,4.0,3.0,4.0,9.0,3.0,1.0,3.0,4.0,59.61643814253275,49.0825894822264,50.50507109499005,34.42557786187319,35.366616875741805,65.92736407636275,60.14320012348571,46.21133286158525,BSc Metallurgical Engineering,science,eligible,mid
7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,86.757221190081,55.76867193086581,78.7983538340104,18.159566228898758,60.3243975142089,93.10734256809741,26.99030757996552,79.01047608711534,BSc Aerospace Engineering,engineering,eligible,strong
